language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
maee1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,m,-,-,-,-,-,3,-,-,-,-,t,-,-,-,-,-,-,-,o,x,t,o,-,-,x,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,t,o,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,t,a,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,u,r,y,d,Z,-,-,-,-,-,i,-
katb1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,n,a,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,m,-,-,-,-,w,E,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,n,i,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,m,a,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,x,-,t,-,u,-,-,-,x,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,a,-,u,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,a,-,u,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,n,-,-,-,-,-,e,-
valp1237,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,t,-,o,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,m,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,a,-,u,-,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tang1347,m,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,m,-,-,-,-,7,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,u,-,-,-,t,-,-,-,-,-,i,-
baet1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,n,a,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,T,-,-,t,-,S,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,m,-,-,-,-,w,3,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,t,i,x,t,-,-,-,-,-,-,-,E,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,7,E,x,7,-,-,-,-,-,-,-,E,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,k,-,-,-,-,-,-,p,-,-,-,-,w,e,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,g,o,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,k,-,-,-,-,-,-,p,-,-,-,-,w,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,k,-,-,-,-,-,-,p,-,-,-,-,w,E,-,-,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,m,-,-,-,-,-,3,-,-,-,-,t,-,-,-,-,-,-,-,3,-,-,-,-,-,x,-,t,-,o,-,-,-,x,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,m,-,-,-,-,-,3,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,o,n,o,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,m,a,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,m,-,-,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
amba1265,-,i,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,i,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,z,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,x,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,x,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,g,u,t,-,u,-,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,n,-,-,d,e,-,-,-,-,-,-,e,-,-,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,n,-,-,d,e,-,-,-,-,-,-,e,-,-,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,h,i,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,h,i,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,l,o,-,-,k,E,t,-,e,-,-,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,l,o,-,-,k,e,t,-,e,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,u,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,g,u,t,-,u,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,e,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,t,-,-,-,u,n,a,-
solo1257,n,a,-,-,-,-,-,p,e,a,n,e,r,a,-,-,-,-,t,o,u,t,n,o,n,n,a,-,-,-,-,-,k,a,t,-,u,-,-,-,-,-,-,-,-,-,a,-
neha1247,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-
zaza1245,-,h,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
blab1237,-,h,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
gaoo1237,-,h,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,i,-
suau1242,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,i,-
sali1295,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,i,-
sali1295,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,i,-
bwan1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,i,-
bwan1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,i,-
oyao1237,-,-,-,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
buhu1237,-,-,-,-,o,-,-,w,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
misi1243,-,-,-,-,-,-,-,i,-,-,-,-,l,o,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
moli1248,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
dobu1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
buna1276,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
guma1254,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,a,-
diod1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
idun1242,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
kolu1245,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,e,i,e,i,-,a,-
kolu1245,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,s,e,i,e,i,-,a,-
mina1269,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
gapa1238,-,i,-,y,a,b,u,m,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tawa1275,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,a,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,v,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kili1267,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,o,-,-,-,l,-,-,-,-,-,a,-
muyu1244,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-,a,t
muyu1244,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l
mais1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,a,w,-,a,-
motu1246,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
kuni1263,-,e,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
abad1241,-,e,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,v,-,-,-,-,-,a,-
hula1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
