language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
herm1237,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-
naun1237,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-
balu1257,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-
pakt1239,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,w,-
nyin1250,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-
biak1248,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,E,n,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,a,-,-,-,h,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
teop1238,-,-,-,-,a,-,-,-,h,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,-,s,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,h,-
hako1237,-,-,-,-,-,-,-,-,m,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,-,-,m,o,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
neha1247,-,-,-,-,a,-,-,-,h,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,a,-,-,-,h,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,7,a,p,e,-,7,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,7,a,p,e,-,7,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,l,-,-,o,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
rovi1238,-,l,-,-,o,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-
ughe1237,-,n,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
duke1237,-,n,-,d,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,e,-,-,-,-,-,-
vang1243,-,n,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,e,-,-,-,-,-,o
sisi1250,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,e,-,-,-,-,-,o
sisi1250,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,e,-,-,-,-,-,o
riri1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n
riri1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n
vagh1249,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vagh1249,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vagh1249,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vagh1249,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vari1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vari1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vari1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
vari1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,x,a
zaba1237,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,o
lagh1246,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,o
zaza1245,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,7,o
blab1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-,-,o
koko1269,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,o
gaoo1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-,7,o
mari1427,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-,7,o
suau1242,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
suau1242,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
sali1295,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
sali1295,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
sali1295,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
sali1295,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bwan1241,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bwan1241,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
auhe1237,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
auhe1237,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
misi1243,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
misi1243,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
moli1248,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,a,7,-,-,-,a,-,-,-,-,b,o
dobu1241,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,a,7,-,-,-,a,-,-,-,-,b,o
dobu1241,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,e,-,-,i,e,i,-,-,-,a,-,-,-,-,-,-
dobu1241,-,n,-,-,i,-,-,-,g,-,-,-,-,-,-,-,e,-,-,i,e,i,-,-,-,a,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,i,e,i,-,-,-,a,-,-,-,-,-,-
guma1254,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-
guma1254,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,i,e,i,-,-,-,a,-,-,-,-,-,-
bwai1243,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,e,-,-,-,-,-,-
idun1242,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,e,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,e,-,-,-,-,-,-
iama1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-
kolu1245,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,h,-,-,-,a,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ghay1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-
anuk1239,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-
tawa1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-
kili1267,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
motu1246,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuni1263,-,-,-,-,-,t,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuni1263,-,-,-,-,a,t,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,7,-,-,-,a,-,-,-,-,-,-
lala1268,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,7,-,-,-,i,-,-,-,-,-,-
bala1307,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,x,i,n,-,a,-,-,-,-,-,-
bala1307,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hula1239,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hula1239,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,i,n,-,a,-,-,-,-,-,-
waim1251,-,-,-,-,a,-,-,-,h,-,-,a,-,7,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meke1243,-,l,-,-,a,-,-,-,7,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mago1248,-,-,-,-,a,v,-,a,g,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-
caro1242,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-
wole1240,-,-,-,-,-,-,-,-,t,-,-,e,-,w,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,t,-,-,e,-,w,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wole1240,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,e,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,u,-,d,-,-,-,i,-,-,-,-,h,n
ping1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,u,-,d,-,-,-,i,-,-,-,-,h,-
moki1238,-,-,-,-,y,-,-,-,d,-,-,-,-,Z,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yape1248,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,o,-,-,-,-,m,-
kaul1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,m,-
kaul1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,b,-,-,-,o,-,-,-,-,k,-
pate1247,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
asum1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,a,-,s,-,-,-,e,-,-,-,-,-,-
amba1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,e,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,i,-,-,-,-,-,e,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,v,a,w,-,i,-,-,-,-,-,-
anei1239,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,i,-,-,i,-,y,-,-,-,i,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,p,-,w,-,-,-,a,-,-,-,-,-,-
sout2869,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,3,-,-,-,-,k,-,-,-,o,-,-,-,-,m,-
kwam1252,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,3,-,-,-,-,m,-
whit1269,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,p,-,w,-,-,-,a,-,-,-,-,-,-
dehu1237,-,-,-,-,o,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
iaai1238,-,-,-,-,o,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neng1238,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,a
kuma1276,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,o
nyal1254,-,b,w,-,a,-,-,-,h,-,-,-,-,-,-,-,a,a,a,a,-,r,-,-,-,i,-,-,-,-,-,a
nyal1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nyal1254,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,7,a,-,i,-,l,-,u,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,-,-,7,a,-,i,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pije1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,-,7,a,-,i,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
waam1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,T,-,-,i,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,T,-,-,i,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
caac1237,-,n,-,-,-,-,-,-,b,-,-,u,-,r,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bala1316,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,-,b,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
arha1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
arho1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
nume1242,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
