language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
tung1290,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,l,-,-,-
lamu1255,-,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-,-,-,3,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,e,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,f,-,-,-,-,-,-,-,-,3,r,-,3,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,r,-,a,-,g,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,r,-,a,-,g,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,N,-,-,-,-,-,-,-,-,e,r,-,-,-,N,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,r,-,a,-,N,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,t,-,o,-,-,N,-,-,-,t,-,-,-,-,o,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,m,-,e,h,m,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,m,-,E,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,t,-,o,-,N,-,-,-,-,t,o,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,r,-,-,-,-,-,-,-,-,n,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,s,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tial1239,n,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,a,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,a,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
piam1242,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-
tang1347,m,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,m,-,h,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,m,-,-,-,7,-,-,-,-,a,-,-,-,-,m,-,-,-,-,7,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
rori1237,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,N,-,-,-
motl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,N,-,-,-
motl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,x,-,a,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,s,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,k,r,i,k,-,-,-
loto1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,N,-,-,-
loto1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,N,-,-,-
mara1399,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-
bign1238,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-
nese1235,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,t,-,i,m,-,m,-,-,-,h,-,-,-,-,a,m,-,m,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,s,-,E,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,z,-,a,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,s,-,E,-,m,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,x,-,a,-,x,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,m,-,e,-,s,e,-,m,-,a,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,r,-,o,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,r,-,o,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,h,-,-,-,m,-,-,-,-,-,e,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,h,-,a,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,s,-,i,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,z,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,s,-,e,-,m,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,s,-,-,-,m,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,e,-,w,-,i,n,-,-,-
loni1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-,e,n,-,-,-
papi1254,-,-,-,-,-,p,-,-,-,w,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,u,-,-,-,-
louu1245,-,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,w,-,i,n,-,-,-
kheh1237,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,7,-,-,-,a,-,-,-,-,N,-,-,-
liku1243,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,7,-,-,-,a,-,-,-,-,n,-,-,-
seim1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,e,p,a,-,-,x,-,-,-,e,-,-,-,-,n,-,-,-
wuvu1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,a,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-
buli1255,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-
teop1238,-,-,-,-,-,r,-,a,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-
sapo1253,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-
hako1237,-,-,u,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-
neha1247,-,-,-,-,-,p,-,a,-,p,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-
aluu1243,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,g,-,-,e,-,r,e,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,p,-,i,n,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
