language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,s,-,-,-,i,-,-,-,-,a,-,x,-,a,-,-
malo1243,-,-,-,x,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
malo1243,-,-,-,x,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,s,-,-,-,a,-,-,-,-,-,-,h,-,a,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,u,-,-,k,-,o,-,r,-,u,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,u,-,-,k,-,o,-,r,-,u,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
west2513,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,k,-,a,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,v,w,e,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,x,-,a,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,s
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
motl1237,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,i,y,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
leme1238,-,-,-,7,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,x,-,-,-,i,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,x,-,-,-,i,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,i,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,i,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,i,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,n,-,-,w,-,-,-,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,n,-,-,w,-,-,-,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
hiww1237,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
hiww1237,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,3,-,r,t,-,3,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,3,-,r,t,-,3,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,E,-,-,-,m,-,-,-,-,E,-,r,s,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,E,-,-,-,m,-,-,-,-,E,-,r,s,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,t,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,E,-,r,t,-,E,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,E,-,r,t,-,E,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,r,-,-,-,t,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,E,-,r,s,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,E,-,r,s,-,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,n,b,e,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,n,b,e,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,E,-,n,-,E,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,E,-,n,-,E,-,-
labo1244,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,w,-,u,-,t,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
vinm1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,n,-,b,-,-
lare1249,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,n,-,b,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,l,-,a,-,-,-,m,-,-
nati1244,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,l,-,a,-,-,-,m,-,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,i,-,-,-,v,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,m,-,-,a,r,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
aulu1238,-,-,-,m,-,-,a,r,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
aulu1238,-,-,-,m,-,-,u,-,-,-,-,-,t,-,-,-,i,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
aulu1238,-,-,-,m,-,-,u,-,-,-,-,-,t,-,-,-,i,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
bwen1239,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,b
bwen1239,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,b
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-
leip1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-,w,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-
papi1254,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,u,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,y,d,-,-,Z,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-
andr1248,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,y,d,-,-,Z,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-
bipi1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-
naun1237,-,-,-,m,-,-,o,-,-,T,-,-,t,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-
pakt1239,-,-,-,m,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,e,-,-,-,N,-,-
tulu1259,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-
wuvu1240,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,u,u
gane1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,o,-,-,t,-,a,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,e,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-,k,-,e,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,l,-,e,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,r,-,o,-,x,-,o,-,-,s,-,o,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,r,-,i,-,x,-,e,-,-,s,-,e,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,r,-,i,-,x,-,e,-,-,s,-,e,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,o,-,-,-,-,-,-,k,-,e,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,-,-,-,-,q,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,q,-,o,-,e,l,-,e,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,-,g,-,o,-,-,z,-,o,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,n,-,a,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,q,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,-,g,-,o,-,-,s,-,o,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,-,g,-,o,-,-,s,-,o,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,a,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,u,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,g,-,o,-,-,-,-,-,-,t,-,a,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,a,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,g,-,o,-,-,-,-,-,-,t,-,a,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,a,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-
lagh1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,v,-,a,-,-,-,-,-,-
zaza1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,o,-,7,-,u,-,-,-,-,-,-,-,-,-,-,-
blab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,o,-,7,-,u,-,-,-,-,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,o,-,d,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,d,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
gaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,u,e,k,-,u,-,-,-,-,e,-,-,-,-,-,-
mari1427,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,h,u,e,k,-,u,-,-,7,-,e,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,-,-,-,-,-,b,e,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,-,-,-,-,-,b,e,i,e,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,e,-,i,e,i,-,-,-,-,a,-,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,-,-,-,-,-,b,e,i,e,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,e,-,i,e,i,-,-,-,-,a,-,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-,-,-
oyao1237,-,-,-,-,-,-,-,-,-,-,-,-,b,e,i,e,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,e,-,i,e,i,-,a,n,-,a,-,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,-,-,-,-,m,i,-,-,i,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-,i,-,i,-,-,y,-,a,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,-,-,-,-,-,-,b,e,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-,-,-
bwai1243,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,a,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,a,-,-,-,-,-,-
iama1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,t,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,a,-,-,-,-,-,-
